,date,text,GPE
6443,2014/04/09_14:38,Here's how immigration reform could become a reality:http://ofa.bo/iVyÂ,[]
6444,2014/04/09_13:46,Add your name to be a part of the history of health reform: http://ofa.bo/sWxÂ,[]
6445,2014/04/09_12:07,WATCH: The President is at Fort Hood paying tribute to the victims of the recent tragedy.,[]
6446,2014/04/09_12:07,http://ofa.bo/dULÂ,[]
6447,2014/04/09_07:35,Every day Americans carry forward the tradition of service embedded in our character as a people.,[]
6448,2014/04/09_07:35,â€”President Obama #NationalVolunteerWeek,[]
6449,2014/04/08_16:42,Women are the breadwinners in 40% of U.S. households but on average make 23% less than men: http://ofa.bo/dU6Â  #FairFutureNow,['U.S.']
6450,2014/04/08_16:25,Show your support for equal pay: http://ofa.bo/pWiÂ  #FairFutureNow,[]
6451,2014/04/08_16:05,Women make up nearly half of the workforce but on average make only 77 cents to the dollar of a man.,[]
6452,2014/04/08_16:05,#FairFutureNow,[]
6453,2014/04/08_15:09,Fair pay: fÂ­Â­or all of Americaâ€™s daughters.pic.twitter.com/UgF2qhWUjh,[]
6454,2014/04/08_14:42,What determines success should not be our gender but rather our talent.,[]
6455,2014/04/08_14:42,â€”President Obama http://ofa.bo/cUQÂ  #FairFutureNow,[]
6456,2014/04/08_12:52,Yesterday the Senate voted to renew unemployment insurance but there's still more work to do.,[]
6457,2014/04/08_12:52,See how you can help: http://ofa.bo/fWMÂ,[]
6458,2014/04/08_11:56,Meet Shivani one of thousands of people making a difference by turning their passion into action with @OFA: http://ofa.bo/iVXÂ,[]
6459,2014/04/08_10:51,No daughter should be paid less than somebody else's son for the same work: http://ofa.bo/iVNÂ  #FairFutureNowpic.twitter.com/SupdQcFScK,['http://ofa.bo/iVNÂ']
6460,2014/04/08_09:38,Tomorrow the Senate has the chance to start making this right by passing a bill called the Paycheck Fairness Act.,[]
6461,2014/04/08_09:38,â€”Obama on #EqualPay,['â€”Obama']
6462,2014/04/08_09:27,This is personal for me.,[]
6463,2014/04/08_09:27,I've got two daughters and I expect them to be treated just like anybody's sons.,[]
6464,2014/04/08_09:27,â€”President Obama #FairFutureNow,[]
6465,2014/04/08_09:24,America deserves equal pay for equal work.,['America']
6466,2014/04/08_09:24,â€”President Obama #FairFutureNow,[]
6467,2014/04/08_09:22,There are commentators out there saying that the pay gap doesn't even exist...,[]
6468,2014/04/08_09:22,It's not a myth it's math.,[]
6469,2014/04/08_09:22,â€”President Obama #FairFutureNow,[]
6470,2014/04/08_09:19,I'm going to sign an executive order to create more pay transparency.,[]
6471,2014/04/08_09:19,â€”President Obama #FairFutureNow,[]
6472,2014/04/08_09:17,This is not just an issue of fairness it's a family issue and an economic issue.,[]
6473,2014/04/08_09:17,â€”President Obama #FairFutureNow,[]
6474,2014/04/08_09:14,Retweet if you agree that when women succeed America succeeds.,['America']
6475,2014/04/08_09:14,#FairFutureNow,[]
6476,2014/04/08_09:12,We've got to fight for an opportunity agenda.,[]
6477,2014/04/08_09:12,â€”President Obama #WomenSucceed,[]
6478,2014/04/08_09:09,We've got to build an economy that works for everybody not just those at the top.,[]
6479,2014/04/08_09:09,â€”President Obama,[]
6480,2014/04/08_09:07,Equal Pay Day means that a woman has to work about this far into 2014 in order to earn what a man earned in 2013. â€”President Obama,[]
6481,2014/04/08_09:04,I didn't know I was paid unfairly and I had no way to find out.,[]
6482,2014/04/08_09:04,â€”Lilly Ledbetter on #EqualPay #FairFutureNow,[]
6483,2014/04/08_08:54,LIVE: The President kicks off Equal Pay Day by discussing ways to strengthen equal pay laws for women.,[]
6484,2014/04/08_08:54,http://ofa.bo/aUcÂ  #FairFutureNow,[]
6485,2014/04/08_07:37,Retweet if you believe women deserve the same pay as men for the same work.,[]
6486,2014/04/08_07:37,#FairFutureNow,[]
6487,2014/04/07_15:27,The Senate just took action on a bipartisan bill to #RenewUI for more than 2 million Americans.,[]
6488,2014/04/07_15:27,It's up to the House to follow suit.,[]
6489,2014/04/07_13:29,Proud of health care reform?,[]
6490,2014/04/07_13:29,Then add your name to the permanent record of people who helped make it happen: http://ofa.bo/dTSÂ,[]
6491,2014/04/07_11:45,The Maryland Legislature did the right thing for its workers today by increasing the state minimum wage to $10.10 an hour.â€”President Obama,[]
6492,2014/04/07_10:37,See who's joining the #immigration reform Dream Team: http://ofa.bo/hUiÂ  #CostOfInaction,[]
6493,2014/04/07_09:06,Every young person deserves a fair shot.,[]
6494,2014/04/07_09:06,â€”President Obama #CollegeOpportunity,[]
6495,2014/04/07_08:57,We want education that engages you.,[]
6496,2014/04/07_08:57,â€”President Obama #CollegeOpportunity,[]
6497,2014/04/07_08:51,We want to invest in your future.,[]
6498,2014/04/07_08:51,â€”President Obama #CollegeOpportunity,[]
6499,2014/04/07_08:47,Our businesses have created almost 9 million new jobs over the last four years.,[]
6500,2014/04/07_08:47,â€”President Obama,[]
6501,2014/04/07_08:42,More young people are earning college degrees than ever before.,[]
6502,2014/04/07_08:42,â€”President Obama #CollegeOpportunity,[]
6503,2014/04/07_08:35,WATCH: The President is discussing ways to better prepare high school students for college and the job market.http://ofa.bo/eTeÂ,[]
6504,2014/04/06_11:50,Fighting for change never goes out of style: http://ofa.bo/dSyÂ pic.twitter.com/XxuYgh7wMD,[]
6505,2014/04/06_08:07,Too many Americans have gone without unemployment insurance for too long: http://ofa.bo/bVLÂ  #RenewUI,[]
6506,2014/04/05_14:41,Show your @OFA pride.,[]
6507,2014/04/05_14:41,http://ofa.bo/tU1Â pic.twitter.com/IU98ETCnU6,[]
6508,2014/04/05_10:31,The budget I sent Congress earlier this year is built on the idea of opportunity for all.,[]
6509,2014/04/05_10:31,â€”President Obamahttp://ofa.bo/cSxÂ,[]
6510,2014/04/05_09:35,Watch: In his weekly address President Obama discusses the importance of a budget that builds economic opportunity.http://ofa.bo/dSlÂ,[]
6511,2014/04/04_13:26,If you're proud of what health care reform has accomplished put your name on this list: http://ofa.bo/tTjÂ pic.twitter.com/jK8uOiNYtf,[]
6512,2014/04/04_10:18,Retweet if you're ready to give these women a raise.,[]
6513,2014/04/04_10:18,#RaiseTheWagepic.twitter.com/GrN7oohf27,[]
6514,2014/04/04_08:55,FACT: Droughts in the southwest U.S. are expected to last over 5 years by 2050.,['U.S.']
6515,2014/04/04_08:55,It's time to #ActOnClimate.,[]
6516,2014/04/04_07:45,Thatâ€™s why 7.1 million folks have health insuranceâ€”because people got the word out.,[]
6517,2014/04/04_07:45,â€”President Obama http://ofa.bo/bUfÂ,[]
6518,2014/04/03_15:04,There are more than 10 reasons #DavidLetterman will be missed.pic.twitter.com/UoLVRZduF7,[]
6519,2014/04/03_13:33,Health care reform changed the course of history.,[]
6520,2014/04/03_13:33,Add your name to the permanent record of supporters: http://ofa.bo/hTCÂ,[]
6521,2014/04/03_11:12,Watch: Thanks to people like you millions more Americans now have health coverageâ€”and peace of mind.,[]
6522,2014/04/03_11:12,http://ofa.bo/gS9Â,[]
6523,2014/04/02_14:38,The #CostOfInaction on immigration is having a real affect on local communities.,[]
6524,2014/04/02_14:38,Read these letters to the editor:http://ofa.bo/cRlÂ,[]
6525,2014/04/02_13:43,No more stalling: Climate change deniers need to understand now that this is a real threat.,[]
6526,2014/04/02_13:43,http://ofa.bo/bTtÂ  #ActOnClimate,[]
6527,2014/04/02_12:48,America is a place for everybodyâ€”that's what we're fighting for.,['America']
6528,2014/04/02_12:48,â€”President Obama,[]
6529,2014/04/02_12:44,It's time for ten-ten.,[]
6530,2014/04/02_12:44,It's time to give America a raise.,['America']
6531,2014/04/02_12:44,â€”President Obama #RaiseTheWage to $10.10,[]
6532,2014/04/02_12:41,You can give America the shaft or you can give it a raise.,['America']
6533,2014/04/02_12:41,â€”President Obama to Congress on the upcoming vote to #RaiseTheWage,[]
6534,2014/04/02_12:38,Members of Congress have a fresh chance to show which side they are on.,[]
6535,2014/04/02_12:38,â€”President Obama on the upcoming vote to #RaiseTheWage,[]
6536,2014/04/02_12:35,It's like that movie Groundhog Dayâ€”except it's not funny.,[]
6537,2014/04/02_12:35,â€”President Obama on the attempts to dismantle Obamacare,[]
6538,2014/04/02_12:33,FACT: The majority of minimum wage jobs are held by women.,[]
6539,2014/04/02_12:33,#RaiseTheWage,[]
6540,2014/04/02_12:30,Don't 'boo'â€”organize.,[]
6541,2014/04/02_12:30,That's what you need to do.,[]
6542,2014/04/02_12:30,They may not hear the boos but they can read a petition.,[]
6543,2014/04/02_12:30,â€”President Obama #OFAction,[]
6544,2014/04/02_12:28,Republicans in Congress don't want to raise it at all.,[]
6545,2014/04/02_12:28,â€”President Obama #RaiseTheWage,[]
6546,2014/04/02_12:26,Nearly 3 in 4 Americans support raising the minimum wage.,[]
6547,2014/04/02_12:26,â€”President Obama #RaiseTheWage,[]
6548,2014/04/02_12:23,Fair wages and higher profits are not mutually exclusive.,[]
6549,2014/04/02_12:23,They go hand in hand.,[]
6550,2014/04/02_12:23,â€”President Obama #RaiseTheWage,[]
6551,2014/04/02_12:20,Raising wages is not just a job for organizers not just a job for elected officialsâ€”it's also a job for businesses.,[]
6552,2014/04/02_12:20,â€”President Obama,[]
6553,2014/04/02_12:18,I don't want my daughters getting paid less than someone else's sons for the same job.,[]
6554,2014/04/02_12:18,â€”President Obama #StandWithWomen,[]
6555,2014/04/02_12:15,The good news is more young people are earning college degrees than ever before.,[]
6556,2014/04/02_12:15,â€”President Obama,[]
6557,2014/04/02_12:12,In America we do not believe in opportunity just for the fewâ€”we believe that everybody should have a chance at success.,['America']
6558,2014/04/02_12:12,â€”President Obama,[]
6559,2014/04/02_12:09,We just went through the first month since 2003 where no U.S. soldier was killed in either Afghanistan or Iraq.,"['U.S.', 'Afghanistan', 'Iraq']"
6560,2014/04/02_12:09,â€”President Obama,[]
6561,2014/04/02_12:07,7.1 million Americans have now signed up for coverage ... That's enough to fill up the Big House 65 times.,[]
6562,2014/04/02_12:07,â€”President Obama to @UMich,[]
6563,2014/04/02_12:05,We're now seeing the manufacturing sector add jobs for the first time since the 1990s.,[]
6564,2014/04/02_12:05,â€”President Obama #RaiseTheWage,[]
6565,2014/04/02_12:02,Our economy is doing better it's growing.,[]
6566,2014/04/02_12:02,â€”President Obama #RaiseTheWage,[]
6567,2014/04/02_11:59,The Reuben is killer.,[]
6568,2014/04/02_11:59,â€”President Obama on @Zingermans in Michigan,['Michigan']
6569,2014/04/02_11:53,LIVE: President Obama is talking about raising the national minimum wage.,[]
6570,2014/04/02_11:53,Watch here: http://ofa.bo/dRfÂ  #RaiseTheWage,[]
6571,2014/04/02_11:00,President Obama wants to give America a raise.,['America']
6572,2014/04/02_11:00,Watch him discuss the minimum wage at @UMich at 3:00 p.m.,[]
6573,2014/04/02_11:00,ET: http://ofa.bo/pTlÂ,[]
6574,2014/04/02_09:46,Thanks to the Affordable Care Act insurers can no longer deny health coverage to people because they have autism.,[]
6575,2014/04/02_09:46,#WorldAutismAwarenessDay,[]
6576,2014/04/02_08:45,On World Autism Awareness Day we offer our support and respect to all those on the autism spectrum.,[]
6577,2014/04/02_08:45,â€”President Obama,[]
6578,2014/04/02_07:39,Here's what these people have to say about health care reform.,[]
6579,2014/04/02_07:39,#ThisIsWhypic.twitter.com/F2qMSCV6RC,[]
6580,2014/04/01_14:25,This is worth celebrating.,[]
6581,2014/04/01_14:25,#7MillionAndCountingpic.twitter.com/jevAin14GL,[]
6582,2014/04/01_13:47,I want to thank everybody that worked so hard to ensure that we arrived at this point today.,[]
6583,2014/04/01_13:47,â€”President Obama #7MillionAndCounting,[]
6584,2014/04/01_13:43,President Obama: As messy as it's been sometimes the Affordable Care Act is progressâ€”it's making sure everyone has health care.,[]
6585,2014/04/01_13:40,The debate over repealing this law is over.,[]
6586,2014/04/01_13:40,The Affordable Care Act is here to stay.,[]
6587,2014/04/01_13:40,â€”President Obama #7MillionAndCounting,[]
6588,2014/04/01_13:37,This law is doing what it's supposed to do.,[]
6589,2014/04/01_13:37,It's working.,[]
6590,2014/04/01_13:37,It's helping people from coast to coast.,[]
6591,2014/04/01_13:37,â€”President Obama #7MillionAndCounting,[]
6592,2014/04/01_13:34,Women the sick survivorsâ€”they deserve fair treatment in our health care system.,[]
6593,2014/04/01_13:34,â€”President Obama #7MillionAndCounting,[]
6594,2014/04/01_13:31,Retweet if you agree: We'll work to get more Americans covered with each passing year.,[]
6595,2014/04/01_13:31,#7MillionAndCounting,[]
6596,2014/04/01_13:30,Because of this law millions of our fellow citizens know the security of health insurance.,[]
6597,2014/04/01_13:30,â€”President Obama #7MillionAndCounting,[]
6598,2014/04/01_13:28,You can now go to http://healthcare.govÂ  year-round to enroll when circumstances in your life change.,[]
6599,2014/04/01_13:28,â€”President Obama,[]
6600,2014/04/01_13:25,The share of Americans with insurance is up and the growth of insurance costs is down.,[]
6601,2014/04/01_13:25,â€”President Obama #7MillionAndCounting,[]
6602,2014/04/01_13:24,This law is bringing greater security to Americans who already have coverage.,[]
6603,2014/04/01_13:24,â€”President Obama #7MillionAndCounting,[]
6604,2014/04/01_13:22,7.1 million people have now signed up for private insurance plans.,[]
6605,2014/04/01_13:22,â€”President Obama #7MillionAndCounting,[]
6606,2014/04/01_13:21,Six months ago today a big part of the Affordable Care Act kicked in.,[]
6607,2014/04/01_13:21,â€”President Obama #7MillionAndCounting,[]
6608,2014/04/01_13:18,LIVE: President Obama is speaking about health care enrollment.http://ofa.bo/hSPÂ,[]
6609,2014/04/01_12:43,Don't miss it: President Obama will deliver a statement on health care enrollment at 4:15 p.m.,[]
6610,2014/04/01_12:43,ET.,[]
6611,2014/04/01_12:43,http://ofa.bo/sTUÂ,[]
6612,2014/04/01_11:20,Today there are more than 7 million new reasons why health care reform matters.,[]
6613,2014/04/01_11:20,Thanks for fighting for it:http://ofa.bo/fTYÂ,[]
6614,2014/04/01_09:53,In my eyes Obamacare literally saved my life.,[]
6615,2014/04/01_09:53,#ThisIsWhy Margaret is thankful for health care reform: http://ofa.bo/fTXÂ,[]
6616,2014/04/01_08:26,The @IPCC_CH report warns about the dangers of climate change.,[]
6617,2014/04/01_08:26,Tell your member of Congress: Don't be a #ClimateFool.,[]
6618,2014/04/01_08:26,http://ofa.bo/iSwÂ,[]
6619,2014/03/31_19:17,FINAL HOURS: It's the last call for health coverage in 2014: http://ofa.bo/tS9Â  #GetCoveredNow,[]
6620,2014/03/31_18:43,Can't volunteer as much as you'd like?,[]
6621,2014/03/31_18:43,There's another way to help out: http://ofa.bo/iSsÂ,[]
6622,2014/03/31_17:34,Itâ€™s not an option anymore: Itâ€™s time to #ActOnClimate.,[]
6623,2014/03/31_17:34,Chip in to help make a difference: http://ofa.bo/bTGÂ,[]
6624,2014/03/31_16:08,Don't have time to volunteer?,[]
6625,2014/03/31_16:08,You can still do your part.,[]
6626,2014/03/31_16:08,Chip in now: http://ofa.bo/sTHÂ,[]
6627,2014/03/31_14:54,Right now @OFA is looking for new members for the team that will make 2014 a year to remember.,[]
6628,2014/03/31_14:54,Are you in?,[]
6629,2014/03/31_14:54,http://ofa.bo/dRCÂ,[]
6630,2014/03/31_13:45,Some of the most important grassroots organizing in the country is happening right now.,[]
6631,2014/03/31_13:45,Do your part: http://ofa.bo/cR2Â,[]
6632,2014/03/31_13:02,Play ball.pic.twitter.com/ve8uzW5Z4M,[]
6633,2014/03/31_12:42,Make your mark on issues you care about.,[]
6634,2014/03/31_12:42,Chip in: http://ofa.bo/rSKÂ,[]
6635,2014/03/31_12:13,Fight back against the other side's scare tactics: http://ofa.bo/rSJÂ pic.twitter.com/6mjBmGkJHC,[]
6636,2014/03/31_11:43,Do your part to help keep the momentum going on issues you care about: http://ofa.bo/jRMÂ,[]
6637,2014/03/31_11:25,You still have a chance to #BeatTheBuzzer: Enroll now before it's too late.,[]
6638,2014/03/31_11:25,http://ofa.bo/sSxÂ pic.twitter.com/yUyWuQIZdS,[]
6639,2014/03/31_09:57,There's still time to #BeatTheBuzzer: Check out your options and #GetCoveredNow.,[]
